[13:02:07.725] Namespace(D_lr=0.0001, base_lr=0.01, batch_size=4, beta=0.3, consistency=0.01, consistency_rampup=40.0, dataset_name='LA', deterministic=1, ema_decay=0.99, exp='vnet', gamma=0.5, gpu='2', labeled_bs=2, labelnum=25, max_iterations=6000, max_samples=123, model='SASSNet', root_path='/data/omnisky/postgraduate/Yb/data_set/LASet/data', seed=1337)
[13:02:10.708] 12 itertations per epoch
[13:02:13.311] iteration 1 : loss : 0.749962, loss_weight: 0.000067, loss_haus: 0.195604, loss_seg: 0.689958, loss_dice: 0.691233
[13:19:53.263] iteration 627 : loss : 0.078978, loss_weight: 0.000174, loss_haus: 0.034666, loss_seg: 0.087288, loss_dice: 0.068426
[13:19:54.914] iteration 628 : loss : 0.092026, loss_weight: 0.000174, loss_haus: 0.034935, loss_seg: 0.137548, loss_dice: 0.081409
[13:19:56.531] iteration 629 : loss : 0.121311, loss_weight: 0.000174, loss_haus: 0.042251, loss_seg: 0.141790, loss_dice: 0.108488
[13:19:58.166] iteration 630 : loss : 0.068693, loss_weight: 0.000174, loss_haus: 0.037018, loss_seg: 0.087001, loss_dice: 0.057448
[13:19:59.809] iteration 631 : loss : 0.092898, loss_weight: 0.000174, loss_haus: 0.029107, loss_seg: 0.095407, loss_dice: 0.084023
[13:20:01.445] iteration 632 : loss : 0.153777, loss_weight: 0.000174, loss_haus: 0.050326, loss_seg: 0.199939, loss_dice: 0.138541
[13:20:03.103] iteration 633 : loss : 0.107409, loss_weight: 0.000174, loss_haus: 0.031313, loss_seg: 0.125775, loss_dice: 0.097888
[13:20:04.718] iteration 634 : loss : 0.177683, loss_weight: 0.000174, loss_haus: 0.052126, loss_seg: 0.177143, loss_dice: 0.161945
[13:20:06.382] iteration 635 : loss : 0.143729, loss_weight: 0.000174, loss_haus: 0.048762, loss_seg: 0.180136, loss_dice: 0.128986
[13:20:08.013] iteration 636 : loss : 0.177288, loss_weight: 0.000174, loss_haus: 0.039059, loss_seg: 0.256916, loss_dice: 0.165438
[13:20:10.276] iteration 637 : loss : 0.115809, loss_weight: 0.000174, loss_haus: 0.039706, loss_seg: 0.115127, loss_dice: 0.103768
[13:20:11.954] iteration 638 : loss : 0.069887, loss_weight: 0.000174, loss_haus: 0.047039, loss_seg: 0.113065, loss_dice: 0.055642
[13:20:13.561] iteration 639 : loss : 0.151093, loss_weight: 0.000174, loss_haus: 0.043209, loss_seg: 0.144677, loss_dice: 0.137993
[13:20:15.199] iteration 640 : loss : 0.106628, loss_weight: 0.000174, loss_haus: 0.041710, loss_seg: 0.115447, loss_dice: 0.093973
[13:20:16.820] iteration 641 : loss : 0.165449, loss_weight: 0.000174, loss_haus: 0.047622, loss_seg: 0.247926, loss_dice: 0.151003
[13:20:18.450] iteration 642 : loss : 0.071339, loss_weight: 0.000174, loss_haus: 0.037112, loss_seg: 0.078433, loss_dice: 0.060059
[13:20:20.089] iteration 643 : loss : 0.130714, loss_weight: 0.000174, loss_haus: 0.040006, loss_seg: 0.145636, loss_dice: 0.118545
[13:20:21.743] iteration 644 : loss : 0.182942, loss_weight: 0.000174, loss_haus: 0.041871, loss_seg: 0.171998, loss_dice: 0.170222
[13:20:23.370] iteration 645 : loss : 0.078670, loss_weight: 0.000174, loss_haus: 0.034879, loss_seg: 0.109954, loss_dice: 0.068032
[13:20:24.978] iteration 646 : loss : 0.162396, loss_weight: 0.000174, loss_haus: 0.040994, loss_seg: 0.124233, loss_dice: 0.149938
[13:20:26.630] iteration 647 : loss : 0.149979, loss_weight: 0.000174, loss_haus: 0.034889, loss_seg: 0.173506, loss_dice: 0.139382
[13:20:28.252] iteration 648 : loss : 0.114147, loss_weight: 0.000174, loss_haus: 0.035962, loss_seg: 0.095764, loss_dice: 0.103214
[13:20:30.520] iteration 649 : loss : 0.193773, loss_weight: 0.000174, loss_haus: 0.053875, loss_seg: 0.145309, loss_dice: 0.177478
[13:20:32.158] iteration 650 : loss : 0.110451, loss_weight: 0.000174, loss_haus: 0.035832, loss_seg: 0.114811, loss_dice: 0.099560
[13:20:33.803] iteration 651 : loss : 0.111620, loss_weight: 0.000174, loss_haus: 0.045089, loss_seg: 0.205760, loss_dice: 0.097962
[13:20:35.435] iteration 652 : loss : 0.118999, loss_weight: 0.000174, loss_haus: 0.039274, loss_seg: 0.131515, loss_dice: 0.107107
[13:20:37.046] iteration 653 : loss : 0.145720, loss_weight: 0.000174, loss_haus: 0.040947, loss_seg: 0.148221, loss_dice: 0.133321
[13:20:38.663] iteration 654 : loss : 0.125725, loss_weight: 0.000174, loss_haus: 0.037137, loss_seg: 0.137228, loss_dice: 0.114475
[13:20:40.310] iteration 655 : loss : 0.108531, loss_weight: 0.000174, loss_haus: 0.036369, loss_seg: 0.089809, loss_dice: 0.097516
[13:20:41.961] iteration 656 : loss : 0.116342, loss_weight: 0.000174, loss_haus: 0.037536, loss_seg: 0.098577, loss_dice: 0.104981
[13:20:43.585] iteration 657 : loss : 0.152531, loss_weight: 0.000174, loss_haus: 0.041705, loss_seg: 0.149284, loss_dice: 0.139919
[13:20:45.212] iteration 658 : loss : 0.107224, loss_weight: 0.000174, loss_haus: 0.034739, loss_seg: 0.109867, loss_dice: 0.096712
[13:20:46.867] iteration 659 : loss : 0.100479, loss_weight: 0.000174, loss_haus: 0.047965, loss_seg: 0.137583, loss_dice: 0.085994
[13:20:48.505] iteration 660 : loss : 0.174260, loss_weight: 0.000174, loss_haus: 0.058633, loss_seg: 0.289874, loss_dice: 0.156589
[13:20:50.902] iteration 661 : loss : 0.079376, loss_weight: 0.000174, loss_haus: 0.034090, loss_seg: 0.107294, loss_dice: 0.069061
[13:20:52.609] iteration 662 : loss : 0.099926, loss_weight: 0.000174, loss_haus: 0.047009, loss_seg: 0.120545, loss_dice: 0.085724
[13:20:54.285] iteration 663 : loss : 0.115607, loss_weight: 0.000174, loss_haus: 0.037392, loss_seg: 0.161426, loss_dice: 0.104279
[13:20:55.916] iteration 664 : loss : 0.105755, loss_weight: 0.000174, loss_haus: 0.031768, loss_seg: 0.112384, loss_dice: 0.096113
[13:20:57.574] iteration 665 : loss : 0.110354, loss_weight: 0.000174, loss_haus: 0.039363, loss_seg: 0.098289, loss_dice: 0.098429
[13:20:59.186] iteration 666 : loss : 0.116986, loss_weight: 0.000174, loss_haus: 0.042469, loss_seg: 0.142182, loss_dice: 0.104122
[13:21:00.833] iteration 667 : loss : 0.095610, loss_weight: 0.000174, loss_haus: 0.045564, loss_seg: 0.135733, loss_dice: 0.081815
[13:21:02.458] iteration 668 : loss : 0.097182, loss_weight: 0.000174, loss_haus: 0.037581, loss_seg: 0.122199, loss_dice: 0.085779
[13:21:04.085] iteration 669 : loss : 0.162638, loss_weight: 0.000174, loss_haus: 0.042445, loss_seg: 0.216114, loss_dice: 0.149772
[13:21:05.716] iteration 670 : loss : 0.167252, loss_weight: 0.000174, loss_haus: 0.041834, loss_seg: 0.148905, loss_dice: 0.154567
[13:21:07.373] iteration 671 : loss : 0.133586, loss_weight: 0.000174, loss_haus: 0.039120, loss_seg: 0.166097, loss_dice: 0.121714
[13:21:09.043] iteration 672 : loss : 0.106338, loss_weight: 0.000174, loss_haus: 0.042298, loss_seg: 0.129824, loss_dice: 0.093509
[13:21:11.392] iteration 673 : loss : 0.095111, loss_weight: 0.000174, loss_haus: 0.043650, loss_seg: 0.159045, loss_dice: 0.081876
[13:21:13.053] iteration 674 : loss : 0.125829, loss_weight: 0.000174, loss_haus: 0.054523, loss_seg: 0.145062, loss_dice: 0.109335
[13:21:14.713] iteration 675 : loss : 0.100477, loss_weight: 0.000174, loss_haus: 0.055858, loss_seg: 0.176421, loss_dice: 0.083573
[13:21:16.347] iteration 676 : loss : 0.102778, loss_weight: 0.000174, loss_haus: 0.037362, loss_seg: 0.156583, loss_dice: 0.091421
[13:21:17.998] iteration 677 : loss : 0.162500, loss_weight: 0.000174, loss_haus: 0.050209, loss_seg: 0.184679, loss_dice: 0.147307
[13:21:19.618] iteration 678 : loss : 0.090619, loss_weight: 0.000174, loss_haus: 0.039127, loss_seg: 0.090542, loss_dice: 0.078742
[13:21:21.242] iteration 679 : loss : 0.199438, loss_weight: 0.000174, loss_haus: 0.052719, loss_seg: 0.286494, loss_dice: 0.183486
[13:21:22.898] iteration 680 : loss : 0.168404, loss_weight: 0.000174, loss_haus: 0.044118, loss_seg: 0.114062, loss_dice: 0.155038
[13:21:24.526] iteration 681 : loss : 0.071964, loss_weight: 0.000174, loss_haus: 0.038606, loss_seg: 0.072182, loss_dice: 0.060260
[13:21:26.170] iteration 682 : loss : 0.101225, loss_weight: 0.000174, loss_haus: 0.033534, loss_seg: 0.132493, loss_dice: 0.091043
[13:21:27.784] iteration 683 : loss : 0.163765, loss_weight: 0.000174, loss_haus: 0.045876, loss_seg: 0.175659, loss_dice: 0.149889
[13:21:29.387] iteration 684 : loss : 0.087692, loss_weight: 0.000174, loss_haus: 0.031274, loss_seg: 0.105331, loss_dice: 0.078198
[13:21:31.759] iteration 685 : loss : 0.099689, loss_weight: 0.000174, loss_haus: 0.034434, loss_seg: 0.099591, loss_dice: 0.089242
[13:21:33.420] iteration 686 : loss : 0.063272, loss_weight: 0.000174, loss_haus: 0.041647, loss_seg: 0.086086, loss_dice: 0.050663
[13:21:35.061] iteration 687 : loss : 0.131147, loss_weight: 0.000174, loss_haus: 0.035710, loss_seg: 0.121413, loss_dice: 0.120323
[13:21:36.664] iteration 688 : loss : 0.110386, loss_weight: 0.000174, loss_haus: 0.032908, loss_seg: 0.092878, loss_dice: 0.100400
[13:21:38.308] iteration 689 : loss : 0.124265, loss_weight: 0.000174, loss_haus: 0.044888, loss_seg: 0.163360, loss_dice: 0.110675
[13:21:39.972] iteration 690 : loss : 0.099913, loss_weight: 0.000174, loss_haus: 0.039029, loss_seg: 0.115711, loss_dice: 0.088088
[13:21:41.601] iteration 691 : loss : 0.116639, loss_weight: 0.000174, loss_haus: 0.040376, loss_seg: 0.136951, loss_dice: 0.104425
[13:21:43.270] iteration 692 : loss : 0.164756, loss_weight: 0.000174, loss_haus: 0.054386, loss_seg: 0.177811, loss_dice: 0.148325
[13:21:44.899] iteration 693 : loss : 0.120152, loss_weight: 0.000174, loss_haus: 0.032009, loss_seg: 0.100226, loss_dice: 0.110435
[13:21:46.551] iteration 694 : loss : 0.083970, loss_weight: 0.000174, loss_haus: 0.039956, loss_seg: 0.130936, loss_dice: 0.071866
[13:21:48.193] iteration 695 : loss : 0.092203, loss_weight: 0.000174, loss_haus: 0.031780, loss_seg: 0.096442, loss_dice: 0.082557
[13:21:49.844] iteration 696 : loss : 0.065516, loss_weight: 0.000174, loss_haus: 0.037026, loss_seg: 0.062694, loss_dice: 0.054292
[13:21:52.056] iteration 697 : loss : 0.136222, loss_weight: 0.000174, loss_haus: 0.031946, loss_seg: 0.117448, loss_dice: 0.126527
[13:21:53.702] iteration 698 : loss : 0.112380, loss_weight: 0.000174, loss_haus: 0.037176, loss_seg: 0.097722, loss_dice: 0.101104
[13:21:55.343] iteration 699 : loss : 0.118843, loss_weight: 0.000174, loss_haus: 0.037101, loss_seg: 0.109541, loss_dice: 0.107607
[13:21:57.033] iteration 700 : loss : 0.076970, loss_weight: 0.000174, loss_haus: 0.031539, loss_seg: 0.109259, loss_dice: 0.067394
[13:21:58.653] iteration 701 : loss : 0.126946, loss_weight: 0.000174, loss_haus: 0.036868, loss_seg: 0.080205, loss_dice: 0.115776
[13:22:00.290] iteration 702 : loss : 0.098806, loss_weight: 0.000174, loss_haus: 0.037995, loss_seg: 0.108790, loss_dice: 0.087281
[13:22:01.943] iteration 703 : loss : 0.141407, loss_weight: 0.000174, loss_haus: 0.063194, loss_seg: 0.147573, loss_dice: 0.122326
[13:22:03.565] iteration 704 : loss : 0.137913, loss_weight: 0.000174, loss_haus: 0.032039, loss_seg: 0.163825, loss_dice: 0.128198
[13:22:05.196] iteration 705 : loss : 0.085586, loss_weight: 0.000174, loss_haus: 0.042554, loss_seg: 0.098176, loss_dice: 0.072694
[13:22:06.848] iteration 706 : loss : 0.145444, loss_weight: 0.000174, loss_haus: 0.046197, loss_seg: 0.215768, loss_dice: 0.131450
[13:22:08.510] iteration 707 : loss : 0.092884, loss_weight: 0.000174, loss_haus: 0.039169, loss_seg: 0.124840, loss_dice: 0.081000
[13:22:10.178] iteration 708 : loss : 0.102936, loss_weight: 0.000174, loss_haus: 0.041415, loss_seg: 0.156380, loss_dice: 0.090403
[13:22:12.431] iteration 709 : loss : 0.082880, loss_weight: 0.000174, loss_haus: 0.043388, loss_seg: 0.121651, loss_dice: 0.069733
[13:22:14.075] iteration 710 : loss : 0.124445, loss_weight: 0.000174, loss_haus: 0.036481, loss_seg: 0.125027, loss_dice: 0.113374
[13:22:15.714] iteration 711 : loss : 0.085679, loss_weight: 0.000174, loss_haus: 0.035535, loss_seg: 0.132726, loss_dice: 0.074889
[13:22:17.353] iteration 712 : loss : 0.096981, loss_weight: 0.000174, loss_haus: 0.030423, loss_seg: 0.123266, loss_dice: 0.087747
[13:22:18.959] iteration 713 : loss : 0.066254, loss_weight: 0.000174, loss_haus: 0.033169, loss_seg: 0.100885, loss_dice: 0.056182
[13:22:20.602] iteration 714 : loss : 0.104346, loss_weight: 0.000174, loss_haus: 0.041753, loss_seg: 0.118697, loss_dice: 0.091710
[13:22:22.251] iteration 715 : loss : 0.192584, loss_weight: 0.000174, loss_haus: 0.041893, loss_seg: 0.235615, loss_dice: 0.179898
[13:22:23.878] iteration 716 : loss : 0.077696, loss_weight: 0.000174, loss_haus: 0.031101, loss_seg: 0.091134, loss_dice: 0.068262
[13:22:25.524] iteration 717 : loss : 0.150880, loss_weight: 0.000174, loss_haus: 0.038481, loss_seg: 0.230665, loss_dice: 0.139227
[13:22:27.175] iteration 718 : loss : 0.106590, loss_weight: 0.000174, loss_haus: 0.046069, loss_seg: 0.072166, loss_dice: 0.092672
[13:22:28.783] iteration 719 : loss : 0.174818, loss_weight: 0.000174, loss_haus: 0.053666, loss_seg: 0.137225, loss_dice: 0.158626
[13:22:30.452] iteration 720 : loss : 0.094024, loss_weight: 0.000174, loss_haus: 0.044907, loss_seg: 0.143250, loss_dice: 0.080452
[13:22:32.860] iteration 721 : loss : 0.101306, loss_weight: 0.000174, loss_haus: 0.041538, loss_seg: 0.147672, loss_dice: 0.088750
[13:22:34.482] iteration 722 : loss : 0.089178, loss_weight: 0.000174, loss_haus: 0.034495, loss_seg: 0.086453, loss_dice: 0.078730
[13:22:36.120] iteration 723 : loss : 0.097059, loss_weight: 0.000174, loss_haus: 0.039475, loss_seg: 0.100256, loss_dice: 0.085121
[13:22:37.780] iteration 724 : loss : 0.085175, loss_weight: 0.000174, loss_haus: 0.036799, loss_seg: 0.091131, loss_dice: 0.074032
[13:22:39.423] iteration 725 : loss : 0.086557, loss_weight: 0.000174, loss_haus: 0.034581, loss_seg: 0.117257, loss_dice: 0.076069
[13:22:41.060] iteration 726 : loss : 0.072127, loss_weight: 0.000174, loss_haus: 0.034468, loss_seg: 0.084994, loss_dice: 0.061681
[13:22:42.675] iteration 727 : loss : 0.124718, loss_weight: 0.000174, loss_haus: 0.036225, loss_seg: 0.129918, loss_dice: 0.113732
[13:22:44.290] iteration 728 : loss : 0.094233, loss_weight: 0.000174, loss_haus: 0.041753, loss_seg: 0.108560, loss_dice: 0.081597
[13:22:45.915] iteration 729 : loss : 0.082811, loss_weight: 0.000174, loss_haus: 0.039291, loss_seg: 0.077357, loss_dice: 0.070907
[13:22:47.510] iteration 730 : loss : 0.108448, loss_weight: 0.000174, loss_haus: 0.041145, loss_seg: 0.122795, loss_dice: 0.095997
[13:22:49.151] iteration 731 : loss : 0.247620, loss_weight: 0.000174, loss_haus: 0.056669, loss_seg: 0.252968, loss_dice: 0.230498
[13:22:50.794] iteration 732 : loss : 0.097150, loss_weight: 0.000174, loss_haus: 0.034533, loss_seg: 0.110081, loss_dice: 0.086672
[13:22:53.157] iteration 733 : loss : 0.094696, loss_weight: 0.000174, loss_haus: 0.039301, loss_seg: 0.113820, loss_dice: 0.082785
[13:22:54.764] iteration 734 : loss : 0.100400, loss_weight: 0.000174, loss_haus: 0.040296, loss_seg: 0.105463, loss_dice: 0.088191
[13:22:56.385] iteration 735 : loss : 0.133260, loss_weight: 0.000174, loss_haus: 0.033908, loss_seg: 0.106410, loss_dice: 0.122960
[13:22:58.016] iteration 736 : loss : 0.061808, loss_weight: 0.000174, loss_haus: 0.036064, loss_seg: 0.085683, loss_dice: 0.050862
[13:22:59.649] iteration 737 : loss : 0.110466, loss_weight: 0.000174, loss_haus: 0.034978, loss_seg: 0.165031, loss_dice: 0.099849
[13:23:01.334] iteration 738 : loss : 0.188798, loss_weight: 0.000174, loss_haus: 0.058141, loss_seg: 0.153978, loss_dice: 0.171222
[13:23:02.992] iteration 739 : loss : 0.083897, loss_weight: 0.000174, loss_haus: 0.030073, loss_seg: 0.099326, loss_dice: 0.074753
[13:23:04.604] iteration 740 : loss : 0.088527, loss_weight: 0.000174, loss_haus: 0.040985, loss_seg: 0.077884, loss_dice: 0.076104
[13:23:06.236] iteration 741 : loss : 0.191278, loss_weight: 0.000174, loss_haus: 0.047848, loss_seg: 0.088144, loss_dice: 0.176803
[13:23:07.865] iteration 742 : loss : 0.057660, loss_weight: 0.000174, loss_haus: 0.034341, loss_seg: 0.084546, loss_dice: 0.047220
[13:23:09.505] iteration 743 : loss : 0.126386, loss_weight: 0.000174, loss_haus: 0.036767, loss_seg: 0.139426, loss_dice: 0.115232
[13:23:11.124] iteration 744 : loss : 0.080736, loss_weight: 0.000174, loss_haus: 0.039485, loss_seg: 0.079621, loss_dice: 0.068765
[13:23:13.438] iteration 745 : loss : 0.100589, loss_weight: 0.000174, loss_haus: 0.034252, loss_seg: 0.130727, loss_dice: 0.090186
[13:23:15.085] iteration 746 : loss : 0.112768, loss_weight: 0.000174, loss_haus: 0.040813, loss_seg: 0.115392, loss_dice: 0.100403
[13:23:16.730] iteration 747 : loss : 0.160847, loss_weight: 0.000174, loss_haus: 0.048995, loss_seg: 0.302802, loss_dice: 0.146037
[13:23:18.396] iteration 748 : loss : 0.112028, loss_weight: 0.000174, loss_haus: 0.043471, loss_seg: 0.104578, loss_dice: 0.098871
[13:23:20.037] iteration 749 : loss : 0.104275, loss_weight: 0.000174, loss_haus: 0.038365, loss_seg: 0.124276, loss_dice: 0.092647
[13:23:21.654] iteration 750 : loss : 0.148312, loss_weight: 0.000174, loss_haus: 0.040493, loss_seg: 0.159740, loss_dice: 0.136042
[13:23:23.282] iteration 751 : loss : 0.116762, loss_weight: 0.000218, loss_haus: 0.042122, loss_seg: 0.104908, loss_dice: 0.103987
[13:23:24.951] iteration 752 : loss : 0.329496, loss_weight: 0.000218, loss_haus: 0.056609, loss_seg: 0.264487, loss_dice: 0.312371
[13:23:26.589] iteration 753 : loss : 0.073786, loss_weight: 0.000218, loss_haus: 0.037134, loss_seg: 0.097871, loss_dice: 0.062523
[13:23:28.223] iteration 754 : loss : 0.183609, loss_weight: 0.000218, loss_haus: 0.070873, loss_seg: 0.272920, loss_dice: 0.162231
[13:23:29.835] iteration 755 : loss : 0.164513, loss_weight: 0.000218, loss_haus: 0.038379, loss_seg: 0.149166, loss_dice: 0.152866
[13:23:31.465] iteration 756 : loss : 0.089271, loss_weight: 0.000218, loss_haus: 0.039630, loss_seg: 0.134591, loss_dice: 0.077259
[13:23:33.759] iteration 757 : loss : 0.116752, loss_weight: 0.000218, loss_haus: 0.032408, loss_seg: 0.132458, loss_dice: 0.106896
[13:23:35.407] iteration 758 : loss : 0.091063, loss_weight: 0.000218, loss_haus: 0.031319, loss_seg: 0.139203, loss_dice: 0.081538
[13:23:37.043] iteration 759 : loss : 0.089391, loss_weight: 0.000218, loss_haus: 0.035889, loss_seg: 0.098800, loss_dice: 0.078497
[13:23:38.706] iteration 760 : loss : 0.136539, loss_weight: 0.000218, loss_haus: 0.038605, loss_seg: 0.195750, loss_dice: 0.124833
[13:23:40.301] iteration 761 : loss : 0.070935, loss_weight: 0.000218, loss_haus: 0.040474, loss_seg: 0.107779, loss_dice: 0.058663
[13:23:41.966] iteration 762 : loss : 0.068676, loss_weight: 0.000218, loss_haus: 0.034950, loss_seg: 0.104909, loss_dice: 0.058058
[13:23:43.635] iteration 763 : loss : 0.100459, loss_weight: 0.000218, loss_haus: 0.035332, loss_seg: 0.099492, loss_dice: 0.089719
[13:23:45.259] iteration 764 : loss : 0.076649, loss_weight: 0.000218, loss_haus: 0.034401, loss_seg: 0.095910, loss_dice: 0.066188
[13:23:46.897] iteration 765 : loss : 0.098054, loss_weight: 0.000218, loss_haus: 0.040668, loss_seg: 0.095493, loss_dice: 0.085708
[13:23:48.531] iteration 766 : loss : 0.146005, loss_weight: 0.000218, loss_haus: 0.042436, loss_seg: 0.111110, loss_dice: 0.133122
[13:23:50.165] iteration 767 : loss : 0.085272, loss_weight: 0.000218, loss_haus: 0.032914, loss_seg: 0.108369, loss_dice: 0.075247
[13:23:51.831] iteration 768 : loss : 0.093109, loss_weight: 0.000218, loss_haus: 0.036087, loss_seg: 0.087471, loss_dice: 0.082129
[13:23:54.096] iteration 769 : loss : 0.122730, loss_weight: 0.000218, loss_haus: 0.046561, loss_seg: 0.125509, loss_dice: 0.108603
[13:23:55.721] iteration 770 : loss : 0.097629, loss_weight: 0.000218, loss_haus: 0.033748, loss_seg: 0.096825, loss_dice: 0.087336
[13:23:57.379] iteration 771 : loss : 0.078073, loss_weight: 0.000218, loss_haus: 0.044610, loss_seg: 0.086602, loss_dice: 0.064515
[13:23:59.020] iteration 772 : loss : 0.074610, loss_weight: 0.000218, loss_haus: 0.037813, loss_seg: 0.094761, loss_dice: 0.063107
[13:24:00.650] iteration 773 : loss : 0.136854, loss_weight: 0.000218, loss_haus: 0.036953, loss_seg: 0.185846, loss_dice: 0.125598
[13:24:02.271] iteration 774 : loss : 0.094162, loss_weight: 0.000218, loss_haus: 0.042400, loss_seg: 0.107538, loss_dice: 0.081267
[13:24:03.923] iteration 775 : loss : 0.083345, loss_weight: 0.000218, loss_haus: 0.030429, loss_seg: 0.140873, loss_dice: 0.074055
[13:24:05.552] iteration 776 : loss : 0.134301, loss_weight: 0.000218, loss_haus: 0.034428, loss_seg: 0.161699, loss_dice: 0.123805
[13:24:07.195] iteration 777 : loss : 0.114226, loss_weight: 0.000218, loss_haus: 0.036931, loss_seg: 0.118517, loss_dice: 0.102982
[13:24:08.852] iteration 778 : loss : 0.115182, loss_weight: 0.000218, loss_haus: 0.048334, loss_seg: 0.164275, loss_dice: 0.100519
[13:24:10.510] iteration 779 : loss : 0.105399, loss_weight: 0.000218, loss_haus: 0.033571, loss_seg: 0.132667, loss_dice: 0.095163
[13:24:12.153] iteration 780 : loss : 0.085293, loss_weight: 0.000218, loss_haus: 0.035359, loss_seg: 0.094887, loss_dice: 0.074528
